ON_mean,ON_std,OFF_mean,OFF_std,size_bin,cell_type
0.191891891891892,0.567325987933572,0.770045045045045,2.08498469662436,26.5657880430514,F-mini OFF
0.191891891891892,0.567325987933572,0.770045045045045,2.08498469662436,29.2924011887103,F-mini OFF
0.187387387387387,0.553938512176697,0.842117117117117,2.20925861200327,32.298863711848,F-mini OFF
0.248198198198198,0.674844632705922,1.07635135135135,2.38077025823618,35.613898306111,F-mini OFF
0.24481981981982,0.737663253224227,1.62364864864865,3.47047122495822,39.269175655017,F-mini OFF
0.262837837837838,0.750355305474891,2.26779279279279,4.74475463892179,43.299617002612,F-mini OFF
0.387837837837838,0.980057220774179,3.08761261261261,5.44360743941186,47.7437277788478,F-mini OFF
0.53536036036036,1.13921704234934,4.20698198198198,6.08024973874557,52.6439654670205,F-mini OFF
0.53536036036036,1.13921704234934,4.20698198198198,6.08024973874557,58.0471452277481,F-mini OFF
0.646621621621622,1.2663000542807,4.58716216216216,6.19245659046466,64.0048871546755,F-mini OFF
0.805405405405405,1.53195070705923,6.99009009009009,7.32053257980911,70.5741094348331,F-mini OFF
0.791891891891892,1.53461888546204,7.07117117117117,7.3649641089732,77.8175721251304,F-mini OFF
0.857207207207207,1.58895800046864,8.05540540540541,7.84706661113598,85.8044767400358,F-mini OFF
0.896621621621622,1.64803970017306,8.23671171171171,8.06209443411635,94.611127378693,F-mini OFF
1.31216216216216,2.53621906253394,10.1385135135135,8.64489974908956,104.321659707653,F-mini OFF
1.29527027027027,2.50858119388603,10.134009009009,8.62924368465579,115.028844763669,F-mini OFF
1.29527027027027,2.50858119388603,10.134009009009,8.62924368465579,126.834975255801,F-mini OFF
1.18445945945946,2.84681232595096,10.7637387387387,7.54395912740063,139.852842834258,F-mini OFF
1.15743243243243,2.82188277375712,10.6747747747748,7.45056321777925,154.206815662458,F-mini OFF
1.30202702702703,2.98235545911205,10.9923423423423,7.46632734734798,170.034026587053,F-mini OFF
1.15,2.92543821276093,10.1376126126126,7.05551915445597,187.485683257289,F-mini OFF
0.99954954954955,3.01797125222331,9.46779279279279,6.43506041305308,206.728512710108,F-mini OFF
0.99954954954955,3.01797125222331,9.44076576576577,6.37712876201153,227.946354222072,F-mini OFF
0.943243243243243,2.99775654181757,8.84391891891892,6.01146961465221,251.341915645649,F-mini OFF
0.800900900900901,2.1755121370698,6.23828828828829,5.37299871045395,277.138710009285,F-mini OFF
0.784009009009009,2.17604300502887,5.90382882882883,4.7143846612658,305.58319088287,F-mini OFF
0.756981981981982,2.17874750503373,5.48040540540541,4.6574365324817,336.947106909128,F-mini OFF
0.749099099099099,2.17956625747293,5.16509009009009,4.23541653065193,371.530097995308,F-mini OFF
0.592342342342342,1.9530528520345,3.59797297297297,4.08688732923694,409.662557968275,F-mini OFF
0.61036036036036,1.95988635146915,3.41103603603604,3.85358189642747,451.708791041821,F-mini OFF
0.573198198198198,1.87894449135137,3.5286036036036,4.15249051478996,498.070492251979,F-mini OFF
0.497747747747748,1.77276307548372,3.06261261261261,4.15987191255325,549.190585111197,F-mini OFF
0.515765765765766,1.79487875368376,3.02117117117117,4.15048941503314,605.557453144988,F-mini OFF
0.493243243243243,1.77360985698702,3.0481981981982,4.33376847794772,667.709605737682,F-mini OFF
0.445945945945946,1.72547130484009,2.84977477477478,4.54247541560706,736.240822863135,F-mini OFF
0.446846846846847,1.73088973274966,2.88355855855856,4.57332655493863,811.805827851363,F-mini OFF
0.468243243243243,1.73594852091508,2.81599099099099,4.34807681483908,895.126542386727,F-mini OFF
0.479954954954955,1.75704058762399,2.79256756756757,4.32734143331166,986.998983495745,F-mini OFF
0.715990990990991,1.90384622152887,3.22094594594595,4.81220390246139,1088.30086841594,F-mini OFF
0.656081081081081,1.86663318284614,3.27837837837838,4.83757940537108,1200,F-mini OFF
2.39824067558058,3.93376623938716,0.138669950738916,0.58671601389195,10,F-mini ON
2.39824067558058,3.93376623938716,0.138669950738916,0.58671601389195,11.026362606387,F-mini ON
2.40521932911095,3.93289699255551,0.134564860426929,0.582150960627325,12.1580672327529,F-mini ON
2.40521932911095,3.93289699255551,0.134564860426929,0.582150960627325,13.4059257901165,F-mini ON
2.40521932911095,3.93289699255551,0.134564860426929,0.582150960627325,14.7818598836139,F-mini ON
2.51277269528501,3.97828121432889,0.134564860426929,0.582150960627325,16.2990147073531,F-mini ON
2.58994839315036,3.976277003129,0.133333333333333,0.582169985647851,17.971884629011,F-mini ON
2.62689420595825,3.97661335706895,0.133333333333333,0.582169985647851,19.8164516639627,F-mini ON
2.62689420595825,3.97661335706895,0.133333333333333,0.582169985647851,21.8503381618793,F-mini ON
2.83543279380718,4.12244436326218,0.114449917898194,0.530405807117664,24.0929751645056,F-mini ON
3.05300258034248,4.28877569936522,0.137027914614122,0.679597192534964,26.5657880430514,F-mini ON
3.49668074126202,4.90189934476561,0.417487684729064,2.05331492540194,29.2924011887103,F-mini ON
3.88513957307061,5.197388647826,0.429392446633826,2.05507456731778,32.298863711848,F-mini ON
4.54934318555008,5.9139113749935,0.491789819376026,2.16533366551166,35.613898306111,F-mini ON
6.21190476190476,6.11020551417285,0.557471264367816,2.28559011563763,39.269175655017,F-mini ON
7.30591133004926,6.54525484017176,0.663793103448276,2.52369654118901,43.299617002612,F-mini ON
8.21042692939245,7.10404074216456,0.767405582922824,2.63869472416561,47.7437277788478,F-mini ON
10.5036945812808,7.13105290966398,1.0628078817734,2.91575424630473,52.6439654670205,F-mini ON
10.7873563218391,7.12506665018271,1.14203612479475,3.02880711028943,58.0471452277481,F-mini ON
11.7653530377668,7.11602847817096,1.33251231527094,3.35058192148489,64.0048871546755,F-mini ON
13.9336617405583,6.92134160684108,2.26683087027915,4.41753151447441,70.5741094348331,F-mini ON
14.1267182735163,7.01638761737489,2.33268824771288,4.45843376344987,77.8175721251304,F-mini ON
14.6788529204785,6.90054498838877,2.6073187895848,4.51831003312442,85.8044767400358,F-mini ON
