file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,fr_per_current_mean,fr_per_current_sem,inj_current,n_epochs_per_current,stim_time_s,cell_name,cell_type,cc_quality,extra_mp,orientation,feeding_condition,cell_number,x,y,quadrant
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,2.66666666666667,3.2659863237109,12,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,2,2.44948974278318,16,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,2.66666666666667,2.16024689946929,22,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,13.3333333333333,2.16024689946929,29,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,23.3333333333333,5.71547606649408,39,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,36.6666666666667,4.54606056566195,52,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,46,5.09901951359278,70,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,63.3333333333333,4.32049379893857,93,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,82,2.44948974278318,125,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,102,2.44948974278318,167,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,126.666666666667,2.94392028877595,224,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,5,MultiPulse_Whole_cell_CC,5,11006,1,4273,Right,146,1.41421356237309,300,3,0.5,012926Bc5,ON OS large RF - orientation unknown,high,F,ventral down,chow,5,-502,380,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,0,0,-300,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,0,0,-224,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,0,0,-167,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,0,0,-125,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,0.666666666666667,0.816496580927726,-93,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,1.33333333333333,0.816496580927726,-70,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,2,1.41421356237309,-52,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,3.33333333333333,2.16024689946929,-39,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,3.33333333333333,0.816496580927726,-29,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,4.66666666666667,0.816496580927726,-22,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,4,1.41421356237309,-16,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,5.33333333333333,2.16024689946929,-12,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,6,1.41421356237309,-9,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,6,0,-7,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,7.33333333333333,2.16024689946929,-5,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,8.66666666666667,1.63299316185545,5,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,6.66666666666667,0.816496580927726,7,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,8,1.41421356237309,9,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,10,1.41421356237309,12,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,10,1.41421356237309,16,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,12,0,22,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,12,1.41421356237309,29,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,13.3333333333333,2.16024689946929,39,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,17.3333333333333,0.816496580927726,52,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,21.3333333333333,1.63299316185545,70,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,24.6666666666667,1.63299316185545,93,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,30.6666666666667,0.816496580927726,125,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,40.6666666666667,2.16024689946929,167,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,48.6666666666667,5.35412613473634,224,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,6,MultiPulse_Whole_cell_CC,6,11002,1,4273,Right,52,13.9283882771841,300,3,0.5,012926Bc1,OFF transient alpha,high,F,ventral down,chow,1,-565,354,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-300,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-224,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-167,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-125,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-93,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-70,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-52,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-39,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-29,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-22,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-16,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-12,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-9,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-7,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,-5,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0,0,5,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0.666666666666667,0.816496580927726,7,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,0.666666666666667,0.816496580927726,9,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,1.33333333333333,0.816496580927726,12,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,4,1.41421356237309,16,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,6.66666666666667,1.63299316185545,22,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,10.6666666666667,0.816496580927726,29,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,16.6666666666667,0.816496580927726,39,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,23.3333333333333,1.63299316185545,52,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,32,1.41421356237309,70,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,36,1.41421356237309,93,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,24.6666666666667,7.11805216802087,125,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,12.6666666666667,3.55902608401044,167,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,7.33333333333333,0.816496580927726,224,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,7,MultiPulse_Whole_cell_CC,8,11007,1,4273,Right,8,0,300,3,0.5,012926Bc6,ON DS sustained - temporal,high,F,ventral down,chow,6,-534,386,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-500,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-360,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-259,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-186,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-134,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-97,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-69,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-50,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-36,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-26,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-19,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-13,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-10,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-7,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,-5,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,5,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,7,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,10,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,13,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,19,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,26,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,36,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,50,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,69,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,97,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,0,0,134,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,1.33333333333333,0.816496580927726,186,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,10.6666666666667,2.16024689946929,259,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,36.6666666666667,2.94392028877595,360,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
012926B,8,MultiPulse_Whole_cell_CC_-500_500,2,11008,1,4273,Right,72,2.82842712474619,500,3,0.5,012926Bc7,ON alpha,high,F,ventral down,chow,7,-370,405,DN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-300,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-224,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-167,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-125,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-93,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-70,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-52,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-39,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-29,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-22,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-16,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-12,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-9,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-7,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,0,0,-5,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,10,1.41421356237309,5,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,12,1.41421356237309,7,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,11.3333333333333,0.816496580927726,9,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,15.3333333333333,0.816496580927726,12,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,18.6666666666667,1.63299316185545,16,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,24,0,22,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,28,1.41421356237309,29,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,34.6666666666667,0.816496580927726,39,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,42,1.41421356237309,52,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,47.3333333333333,0.816496580927726,70,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,56.6666666666667,1.63299316185545,93,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,60.6666666666667,2.16024689946929,125,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,41.3333333333333,2.16024689946929,167,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,38.6666666666667,3.2659863237109,224,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020526A,9,MultiPulse_Whole_cell_Voltage_clamp,8,11046,1,4274,Left,33.3333333333333,4.54606056566195,300,3,0.5,020526Ac8,ON transient EW6t,high,F,ventral down,chow,8,2138,-1549,VN
020326A,10,MultiPulse_Whole_cell_Voltage_clamp,4,11060,1,4276,Left,0,0,-500,6,0.5,020326Ac11,ON alpha,high,F,ventral down,HFD,11,-857,379,DT
020326A,10,MultiPulse_Whole_cell_Voltage_clamp,4,11060,1,4276,Left,0,0,-360,6,0.5,020326Ac11,ON alpha,high,F,ventral down,HFD,11,-857,379,DT
020326A,10,MultiPulse_Whole_cell_Voltage_clamp,4,11060,1,4276,Left,0,0,-259,6,0.5,020326Ac11,ON alpha,high,F,ventral down,HFD,11,-857,379,DT
020326A,10,MultiPulse_Whole_cell_Voltage_clamp,4,11060,1,4276,Left,0.333333333333333,0.365148371670111,-186,6,0.5,020326Ac11,ON alpha,high,F,ventral down,HFD,11,-857,379,DT
020326A,10,MultiPulse_Whole_cell_Voltage_clamp,4,11060,1,4276,Left,0,0,-134,6,0.5,020326Ac11,ON alpha,high,F,ventral down,HFD,11,-857,379,DT
020326A,10,MultiPulse_Whole_cell_Voltage_clamp,4,11060,1,4276,Left,0,0,-97,6,0.5,020326Ac11,ON alpha,high,F,ventral down,HFD,11,-857,379,DT
020326A,10,MultiPulse_Whole_cell_Voltage_clamp,4,11060,1,4276,Left,0,0,-69,6,0.5,020326Ac11,ON alpha,high,F,ventral down,HFD,11,-857,379,DT
