spot_size,on_spikes,off_spikes,cell_type,cell_id,dataset_name,cell_new_id
160,0,7.66666666666667,F-mini OFF,"011817Ac12",SpotsMultiSize,32
224,0,8.66666666666667,F-mini OFF,"011817Ac12",SpotsMultiSize,32
314,0,3,F-mini OFF,"011817Ac12",SpotsMultiSize,32
439,0,0,F-mini OFF,"011817Ac12",SpotsMultiSize,32
614,0,0,F-mini OFF,"011817Ac12",SpotsMultiSize,32
858,0,2.66666666666667,F-mini OFF,"011817Ac12",SpotsMultiSize,32
1200,0,5,F-mini OFF,"011817Ac12",SpotsMultiSize,32
30,0,0,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
42,0,0,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
59,0,1,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
82,0,7.5,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
115,0,7.5,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
160,0.5,8.5,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
224,0,6,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
314,0,2,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
439,0,0,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
614,0,0,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
858,0,2.5,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
1200,0,2.33333333333333,F-mini OFF,"011917Ac3",SpotsMultiSize_cellAttached,33
30,0,0,F-mini OFF,"012120Ac3",SpotsMultiSize,34
42,0,0,F-mini OFF,"012120Ac3",SpotsMultiSize,34
59,1,4,F-mini OFF,"012120Ac3",SpotsMultiSize,34
82,0,6,F-mini OFF,"012120Ac3",SpotsMultiSize,34
115,1,25,F-mini OFF,"012120Ac3",SpotsMultiSize,34
160,6,16.5,F-mini OFF,"012120Ac3",SpotsMultiSize,34
224,2,26,F-mini OFF,"012120Ac3",SpotsMultiSize,34
314,2,13,F-mini OFF,"012120Ac3",SpotsMultiSize,34
439,0,11,F-mini OFF,"012120Ac3",SpotsMultiSize,34
614,0,11,F-mini OFF,"012120Ac3",SpotsMultiSize,34
858,0,10,F-mini OFF,"012120Ac3",SpotsMultiSize,34
1200,0,19,F-mini OFF,"012120Ac3",SpotsMultiSize,34
30,0,1,F-mini OFF,"012318Ac8",SpotsMultiSize,35
39,0,0.666666666666667,F-mini OFF,"012318Ac8",SpotsMultiSize,35
52,1,7.66666666666667,F-mini OFF,"012318Ac8",SpotsMultiSize,35
68,0.666666666666667,10,F-mini OFF,"012318Ac8",SpotsMultiSize,35
89,3,19.3333333333333,F-mini OFF,"012318Ac8",SpotsMultiSize,35
117,7,28.6666666666667,F-mini OFF,"012318Ac8",SpotsMultiSize,35
154,4.33333333333333,24.6666666666667,F-mini OFF,"012318Ac8",SpotsMultiSize,35
202,3.66666666666667,18.3333333333333,F-mini OFF,"012318Ac8",SpotsMultiSize,35
265,1.33333333333333,8.33333333333333,F-mini OFF,"012318Ac8",SpotsMultiSize,35
348,0,1.33333333333333,F-mini OFF,"012318Ac8",SpotsMultiSize,35
457,0,0,F-mini OFF,"012318Ac8",SpotsMultiSize,35
600,0,0,F-mini OFF,"012318Ac8",SpotsMultiSize,35
30,0,0,F-mini OFF,"013118Ac16",SpotsMultiSize,36
42,0,0,F-mini OFF,"013118Ac16",SpotsMultiSize,36
59,0,4.33333333333333,F-mini OFF,"013118Ac16",SpotsMultiSize,36
82,0,12.5,F-mini OFF,"013118Ac16",SpotsMultiSize,36
115,0,18,F-mini OFF,"013118Ac16",SpotsMultiSize,36
160,0,14,F-mini OFF,"013118Ac16",SpotsMultiSize,36
224,0,9,F-mini OFF,"013118Ac16",SpotsMultiSize,36
314,0,8.5,F-mini OFF,"013118Ac16",SpotsMultiSize,36
439,0,7,F-mini OFF,"013118Ac16",SpotsMultiSize,36
614,0,0.5,F-mini OFF,"013118Ac16",SpotsMultiSize,36
858,0,0.5,F-mini OFF,"013118Ac16",SpotsMultiSize,36
1200,0,0.5,F-mini OFF,"013118Ac16",SpotsMultiSize,36
30,2,0,F-mini OFF,"020619Ac4",SpotsMultiSize,37
42,3.5,0.5,F-mini OFF,"020619Ac4",SpotsMultiSize,37
59,3,1,F-mini OFF,"020619Ac4",SpotsMultiSize,37
82,4.5,12,F-mini OFF,"020619Ac4",SpotsMultiSize,37
115,7,16,F-mini OFF,"020619Ac4",SpotsMultiSize,37
160,7,17,F-mini OFF,"020619Ac4",SpotsMultiSize,37
224,7,9.5,F-mini OFF,"020619Ac4",SpotsMultiSize,37
314,10,3.5,F-mini OFF,"020619Ac4",SpotsMultiSize,37
439,8.5,2.5,F-mini OFF,"020619Ac4",SpotsMultiSize,37
614,10,0,F-mini OFF,"020619Ac4",SpotsMultiSize,37
858,11,0,F-mini OFF,"020619Ac4",SpotsMultiSize,37
1200,12,0,F-mini OFF,"020619Ac4",SpotsMultiSize,37
30,0,0,F-mini OFF,"021417Ac1",SpotsMultiSize,38
42,0,0,F-mini OFF,"021417Ac1",SpotsMultiSize,38
59,0,0,F-mini OFF,"021417Ac1",SpotsMultiSize,38
82,0,4,F-mini OFF,"021417Ac1",SpotsMultiSize,38
115,0,3.5,F-mini OFF,"021417Ac1",SpotsMultiSize,38
160,0,6,F-mini OFF,"021417Ac1",SpotsMultiSize,38
224,0,23,F-mini OFF,"021417Ac1",SpotsMultiSize,38
314,0,11,F-mini OFF,"021417Ac1",SpotsMultiSize,38
439,0,11,F-mini OFF,"021417Ac1",SpotsMultiSize,38
614,0,3,F-mini OFF,"021417Ac1",SpotsMultiSize,38
858,0,0,F-mini OFF,"021417Ac1",SpotsMultiSize,38
1200,0,3,F-mini OFF,"021417Ac1",SpotsMultiSize,38
30,0,0,F-mini OFF,"021417Ac4",SpotsMultiSize,39
42,0,0,F-mini OFF,"021417Ac4",SpotsMultiSize,39
59,0,0,F-mini OFF,"021417Ac4",SpotsMultiSize,39
82,0,0.5,F-mini OFF,"021417Ac4",SpotsMultiSize,39
115,0,3,F-mini OFF,"021417Ac4",SpotsMultiSize,39
160,0,3,F-mini OFF,"021417Ac4",SpotsMultiSize,39
224,0,4,F-mini OFF,"021417Ac4",SpotsMultiSize,39
314,0,1,F-mini OFF,"021417Ac4",SpotsMultiSize,39
439,0,0,F-mini OFF,"021417Ac4",SpotsMultiSize,39
614,0,0,F-mini OFF,"021417Ac4",SpotsMultiSize,39
858,0,0,F-mini OFF,"021417Ac4",SpotsMultiSize,39
1200,0,0,F-mini OFF,"021417Ac4",SpotsMultiSize,39
30,0,0,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
42,0,0,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
59,0,7,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
82,0,9.5,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
115,0,13,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
160,0,9,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
224,0,1.5,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
314,0,0,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
439,0,0,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
614,0,2.5,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
858,0,0,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
1200,1.5,0,F-mini OFF,"021417Ac5",SpotsMultiSize_cellAtt,310
30,0,0,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
42,0,0,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
59,0,0,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
82,1.66666666666667,0,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
115,2.66666666666667,0,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
160,0.333333333333333,0.333333333333333,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
224,0,6,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
314,0,6.66666666666667,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
439,0,2.66666666666667,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
614,0,4.33333333333333,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
858,0,0.666666666666667,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
1200,0,0,F-mini OFF,"022317Ac4",SpotsMultiSize_cellAtt,311
30,0,0,F-mini OFF,"022819Bc3",SpotsMultiSize,312
42,1,0,F-mini OFF,"022819Bc3",SpotsMultiSize,312
59,0.666666666666667,1,F-mini OFF,"022819Bc3",SpotsMultiSize,312
82,3,20.3333333333333,F-mini OFF,"022819Bc3",SpotsMultiSize,312
115,3.66666666666667,9.33333333333333,F-mini OFF,"022819Bc3",SpotsMultiSize,312
160,1.33333333333333,5,F-mini OFF,"022819Bc3",SpotsMultiSize,312
224,0,1.66666666666667,F-mini OFF,"022819Bc3",SpotsMultiSize,312
314,0,0,F-mini OFF,"022819Bc3",SpotsMultiSize,312
439,0,0,F-mini OFF,"022819Bc3",SpotsMultiSize,312
614,0,0,F-mini OFF,"022819Bc3",SpotsMultiSize,312
858,0,0,F-mini OFF,"022819Bc3",SpotsMultiSize,312
1200,0,0.666666666666667,F-mini OFF,"022819Bc3",SpotsMultiSize,312
30,0,0,F-mini OFF,"030619Ac12",SpotsMultiSize,313
42,0,1,F-mini OFF,"030619Ac12",SpotsMultiSize,313
59,0,0.5,F-mini OFF,"030619Ac12",SpotsMultiSize,313
82,0,5,F-mini OFF,"030619Ac12",SpotsMultiSize,313
115,0,13,F-mini OFF,"030619Ac12",SpotsMultiSize,313
160,0,17,F-mini OFF,"030619Ac12",SpotsMultiSize,313
224,0.5,15.5,F-mini OFF,"030619Ac12",SpotsMultiSize,313
314,0,10,F-mini OFF,"030619Ac12",SpotsMultiSize,313
439,0,11,F-mini OFF,"030619Ac12",SpotsMultiSize,313
614,0,10,F-mini OFF,"030619Ac12",SpotsMultiSize,313
858,0,10,F-mini OFF,"030619Ac12",SpotsMultiSize,313
1200,0,8.5,F-mini OFF,"030619Ac12",SpotsMultiSize,313
10,0,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
73,0,5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
135,0,12,F-mini OFF,"030916Ac8",SpotsMultiSize,314
198,0,11.5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
261,0,11,F-mini OFF,"030916Ac8",SpotsMultiSize,314
323,0,7.5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
386,0,4.5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
448,0,3.5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
511,0,0.5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
574,0,0.5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
636,0,1,F-mini OFF,"030916Ac8",SpotsMultiSize,314
699,2,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
762,0,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
824,0,0.5,F-mini OFF,"030916Ac8",SpotsMultiSize,314
887,0,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
949,0.5,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
1012,0,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
1075,0.5,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
1137,0,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
1200,0,0,F-mini OFF,"030916Ac8",SpotsMultiSize,314
10,0,0,F-mini OFF,"031516Ac10",SpotsMultiSize,315
73,1.5,28,F-mini OFF,"031516Ac10",SpotsMultiSize,315
135,0.5,28,F-mini OFF,"031516Ac10",SpotsMultiSize,315
198,0,24.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
261,0,20,F-mini OFF,"031516Ac10",SpotsMultiSize,315
323,0,13,F-mini OFF,"031516Ac10",SpotsMultiSize,315
386,0,8,F-mini OFF,"031516Ac10",SpotsMultiSize,315
448,0,5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
511,0,12.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
574,0,8.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
636,0,7.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
699,0,9,F-mini OFF,"031516Ac10",SpotsMultiSize,315
762,0,9.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
824,0,11.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
887,0,11,F-mini OFF,"031516Ac10",SpotsMultiSize,315
949,0,8.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
1012,0,10,F-mini OFF,"031516Ac10",SpotsMultiSize,315
1075,1,8.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
1137,0,7,F-mini OFF,"031516Ac10",SpotsMultiSize,315
1200,0,10.5,F-mini OFF,"031516Ac10",SpotsMultiSize,315
10,0.25,0.25,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
73,0.25,4.5,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
135,1,10.6666666666667,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
198,2,23.6666666666667,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
261,1.5,23.75,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
323,1,19.75,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
386,0.666666666666667,14.3333333333333,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
448,2,4.5,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
511,2.25,4,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
574,2,6.5,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
636,3.33333333333333,3.33333333333333,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
699,0,4.75,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
762,0.666666666666667,0.666666666666667,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
824,0.333333333333333,1.66666666666667,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
887,1.66666666666667,2.66666666666667,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
949,1,0.75,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
1012,1.33333333333333,1.33333333333333,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
1075,2,1.75,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
1137,2,1,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
1200,0.666666666666667,4,F-mini OFF,"031516Ac15",SpotsMultiSize_spikes,316
30,0,0.333333333333333,F-mini OFF,"031519Bc3",SpotsMultiSize,317
42,0,0,F-mini OFF,"031519Bc3",SpotsMultiSize,317
59,0,3,F-mini OFF,"031519Bc3",SpotsMultiSize,317
82,0.666666666666667,6,F-mini OFF,"031519Bc3",SpotsMultiSize,317
115,0,12,F-mini OFF,"031519Bc3",SpotsMultiSize,317
160,0,9,F-mini OFF,"031519Bc3",SpotsMultiSize,317
224,0,1,F-mini OFF,"031519Bc3",SpotsMultiSize,317
314,0,1.66666666666667,F-mini OFF,"031519Bc3",SpotsMultiSize,317
439,0,1,F-mini OFF,"031519Bc3",SpotsMultiSize,317
614,0,4,F-mini OFF,"031519Bc3",SpotsMultiSize,317
858,0,5,F-mini OFF,"031519Bc3",SpotsMultiSize,317
1200,0,6.33333333333333,F-mini OFF,"031519Bc3",SpotsMultiSize,317
30,0,0,F-mini OFF,"032117Ac25",SpotsMultiSize,318
39,0,0,F-mini OFF,"032117Ac25",SpotsMultiSize,318
52,0,0,F-mini OFF,"032117Ac25",SpotsMultiSize,318
68,0,0,F-mini OFF,"032117Ac25",SpotsMultiSize,318
89,0,1.66666666666667,F-mini OFF,"032117Ac25",SpotsMultiSize,318
117,0,1,F-mini OFF,"032117Ac25",SpotsMultiSize,318
154,0,9.33333333333333,F-mini OFF,"032117Ac25",SpotsMultiSize,318
202,0,12,F-mini OFF,"032117Ac25",SpotsMultiSize,318
265,0,12.6666666666667,F-mini OFF,"032117Ac25",SpotsMultiSize,318
348,0,10,F-mini OFF,"032117Ac25",SpotsMultiSize,318
457,0,8.66666666666667,F-mini OFF,"032117Ac25",SpotsMultiSize,318
600,0,7,F-mini OFF,"032117Ac25",SpotsMultiSize,318
30,0,0,F-mini OFF,"032417Ac5",SpotsMultiSize,319
42,0,0,F-mini OFF,"032417Ac5",SpotsMultiSize,319
59,0,2,F-mini OFF,"032417Ac5",SpotsMultiSize,319
82,0,10,F-mini OFF,"032417Ac5",SpotsMultiSize,319
115,0,19.5,F-mini OFF,"032417Ac5",SpotsMultiSize,319
160,0,16.3333333333333,F-mini OFF,"032417Ac5",SpotsMultiSize,319
224,0,7.5,F-mini OFF,"032417Ac5",SpotsMultiSize,319
314,0,2,F-mini OFF,"032417Ac5",SpotsMultiSize,319
439,0,0,F-mini OFF,"032417Ac5",SpotsMultiSize,319
614,0,0,F-mini OFF,"032417Ac5",SpotsMultiSize,319
858,0,0,F-mini OFF,"032417Ac5",SpotsMultiSize,319
1200,0,0,F-mini OFF,"032417Ac5",SpotsMultiSize,319
30,0,2,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
59,0,16,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
115,2,19,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
160,5,15,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
224,1,13,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
314,0,12,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
439,12,2,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
614,10,6,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
858,9,3,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
1200,8,7,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf3,320
30,0,9,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
42,0,14,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
59,1,16,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
82,0,18.5,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
115,1,20,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
160,1.5,15,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
224,4,8.5,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
314,6,4.5,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
439,4,7,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
614,5,7,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
858,3,6.5,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
1200,5,4,F-mini OFF,"033117Bc4",SpotsMultiSize_ndf4,321
30,0,0,F-mini OFF,"041219Bc6",SpotsMultiSize,322
39,0,0.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
52,0,3.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
68,0,9,F-mini OFF,"041219Bc6",SpotsMultiSize,322
89,0,26.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
117,0,35.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
154,0,33.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
202,0,21,F-mini OFF,"041219Bc6",SpotsMultiSize,322
265,0,11.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
348,0,4.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
457,0,4.5,F-mini OFF,"041219Bc6",SpotsMultiSize,322
600,0,1,F-mini OFF,"041219Bc6",SpotsMultiSize,322
30,0,0,F-mini OFF,"041619Bc33",SpotsMultiSize,323
42,0,0,F-mini OFF,"041619Bc33",SpotsMultiSize,323
59,0,0,F-mini OFF,"041619Bc33",SpotsMultiSize,323
82,0.5,0,F-mini OFF,"041619Bc33",SpotsMultiSize,323
115,4,7.75,F-mini OFF,"041619Bc33",SpotsMultiSize,323
160,1.5,13.5,F-mini OFF,"041619Bc33",SpotsMultiSize,323
224,1.33333333333333,8.33333333333333,F-mini OFF,"041619Bc33",SpotsMultiSize,323
314,0,6.66666666666667,F-mini OFF,"041619Bc33",SpotsMultiSize,323
439,0,2,F-mini OFF,"041619Bc33",SpotsMultiSize,323
614,0,0,F-mini OFF,"041619Bc33",SpotsMultiSize,323
858,0,0,F-mini OFF,"041619Bc33",SpotsMultiSize,323
1200,0,0.5,F-mini OFF,"041619Bc33",SpotsMultiSize,323
30,0,2,F-mini OFF,"041819Bc6",SpotsMultiSize,324
39,0,0,F-mini OFF,"041819Bc6",SpotsMultiSize,324
52,0,0,F-mini OFF,"041819Bc6",SpotsMultiSize,324
68,0,5,F-mini OFF,"041819Bc6",SpotsMultiSize,324
89,0,12.5,F-mini OFF,"041819Bc6",SpotsMultiSize,324
117,6,17,F-mini OFF,"041819Bc6",SpotsMultiSize,324
154,4,11,F-mini OFF,"041819Bc6",SpotsMultiSize,324
202,2,3.5,F-mini OFF,"041819Bc6",SpotsMultiSize,324
265,0,4,F-mini OFF,"041819Bc6",SpotsMultiSize,324
348,0,7,F-mini OFF,"041819Bc6",SpotsMultiSize,324
457,0,7,F-mini OFF,"041819Bc6",SpotsMultiSize,324
600,0,8,F-mini OFF,"041819Bc6",SpotsMultiSize,324
30,0,0,F-mini OFF,"041918Ac1",SpotsMultiSize,325
42,0,0,F-mini OFF,"041918Ac1",SpotsMultiSize,325
59,0,0,F-mini OFF,"041918Ac1",SpotsMultiSize,325
82,0,0,F-mini OFF,"041918Ac1",SpotsMultiSize,325
115,0,5,F-mini OFF,"041918Ac1",SpotsMultiSize,325
160,0,12,F-mini OFF,"041918Ac1",SpotsMultiSize,325
224,0,12,F-mini OFF,"041918Ac1",SpotsMultiSize,325
314,0,5,F-mini OFF,"041918Ac1",SpotsMultiSize,325
439,0,4.5,F-mini OFF,"041918Ac1",SpotsMultiSize,325
614,0,0,F-mini OFF,"041918Ac1",SpotsMultiSize,325
858,0,0,F-mini OFF,"041918Ac1",SpotsMultiSize,325
1200,0,0,F-mini OFF,"041918Ac1",SpotsMultiSize,325
30,0,0,F-mini OFF,"042419Ac31",SpotsMultiSize,326
39,0,0,F-mini OFF,"042419Ac31",SpotsMultiSize,326
52,0,0,F-mini OFF,"042419Ac31",SpotsMultiSize,326
68,0,0,F-mini OFF,"042419Ac31",SpotsMultiSize,326
89,0.333333333333333,7.66666666666667,F-mini OFF,"042419Ac31",SpotsMultiSize,326
117,0,4.33333333333333,F-mini OFF,"042419Ac31",SpotsMultiSize,326
154,0,5.66666666666667,F-mini OFF,"042419Ac31",SpotsMultiSize,326
202,0,1,F-mini OFF,"042419Ac31",SpotsMultiSize,326
265,0,0,F-mini OFF,"042419Ac31",SpotsMultiSize,326
348,0,0,F-mini OFF,"042419Ac31",SpotsMultiSize,326
457,0,0,F-mini OFF,"042419Ac31",SpotsMultiSize,326
600,0,0.333333333333333,F-mini OFF,"042419Ac31",SpotsMultiSize,326
30,0.75,0,F-mini OFF,"042519Ac2",SpotsMultiSize,327
42,0.5,0.5,F-mini OFF,"042519Ac2",SpotsMultiSize,327
59,0,1.33333333333333,F-mini OFF,"042519Ac2",SpotsMultiSize,327
82,0,5.4,F-mini OFF,"042519Ac2",SpotsMultiSize,327
115,1.66666666666667,5.33333333333333,F-mini OFF,"042519Ac2",SpotsMultiSize,327
160,0,3.4,F-mini OFF,"042519Ac2",SpotsMultiSize,327
224,0,2.5,F-mini OFF,"042519Ac2",SpotsMultiSize,327
314,0,0,F-mini OFF,"042519Ac2",SpotsMultiSize,327
439,0,0.666666666666667,F-mini OFF,"042519Ac2",SpotsMultiSize,327
614,0,0,F-mini OFF,"042519Ac2",SpotsMultiSize,327
858,0,0.333333333333333,F-mini OFF,"042519Ac2",SpotsMultiSize,327
1200,0,0,F-mini OFF,"042519Ac2",SpotsMultiSize,327
30,0,0,F-mini OFF,"042519Bc31",SpotsMultiSize,328
39,1.5,5,F-mini OFF,"042519Bc31",SpotsMultiSize,328
52,3,15,F-mini OFF,"042519Bc31",SpotsMultiSize,328
68,4,12,F-mini OFF,"042519Bc31",SpotsMultiSize,328
89,4.5,19.5,F-mini OFF,"042519Bc31",SpotsMultiSize,328
117,0,16,F-mini OFF,"042519Bc31",SpotsMultiSize,328
154,0,12,F-mini OFF,"042519Bc31",SpotsMultiSize,328
202,0,8,F-mini OFF,"042519Bc31",SpotsMultiSize,328
265,0,5,F-mini OFF,"042519Bc31",SpotsMultiSize,328
348,0,4,F-mini OFF,"042519Bc31",SpotsMultiSize,328
457,0,5,F-mini OFF,"042519Bc31",SpotsMultiSize,328
600,0,4,F-mini OFF,"042519Bc31",SpotsMultiSize,328
30,1,7,F-mini OFF,"042519Bc9",SpotsMultiSize,329
42,0.5,6.5,F-mini OFF,"042519Bc9",SpotsMultiSize,329
59,0,15,F-mini OFF,"042519Bc9",SpotsMultiSize,329
82,0,18.5,F-mini OFF,"042519Bc9",SpotsMultiSize,329
115,0,21,F-mini OFF,"042519Bc9",SpotsMultiSize,329
160,0,20,F-mini OFF,"042519Bc9",SpotsMultiSize,329
224,0,13,F-mini OFF,"042519Bc9",SpotsMultiSize,329
314,0,7,F-mini OFF,"042519Bc9",SpotsMultiSize,329
439,0,1.5,F-mini OFF,"042519Bc9",SpotsMultiSize,329
614,0,2,F-mini OFF,"042519Bc9",SpotsMultiSize,329
858,0,3.5,F-mini OFF,"042519Bc9",SpotsMultiSize,329
1200,1,3,F-mini OFF,"042519Bc9",SpotsMultiSize,329
30,0,0,F-mini OFF,"050919Ac11",SpotsMultiSize,330
42,0,5,F-mini OFF,"050919Ac11",SpotsMultiSize,330
59,0,10,F-mini OFF,"050919Ac11",SpotsMultiSize,330
82,0,16,F-mini OFF,"050919Ac11",SpotsMultiSize,330
115,0,12,F-mini OFF,"050919Ac11",SpotsMultiSize,330
160,0,12.5,F-mini OFF,"050919Ac11",SpotsMultiSize,330
224,0,8,F-mini OFF,"050919Ac11",SpotsMultiSize,330
314,0,6,F-mini OFF,"050919Ac11",SpotsMultiSize,330
439,0,4,F-mini OFF,"050919Ac11",SpotsMultiSize,330
614,0,4,F-mini OFF,"050919Ac11",SpotsMultiSize,330
858,0,0.5,F-mini OFF,"050919Ac11",SpotsMultiSize,330
1200,0,0.5,F-mini OFF,"050919Ac11",SpotsMultiSize,330
30,0,0,F-mini OFF,"050919Ac8",SpotsMultiSize,331
42,0,0,F-mini OFF,"050919Ac8",SpotsMultiSize,331
59,0,0,F-mini OFF,"050919Ac8",SpotsMultiSize,331
82,0,4.5,F-mini OFF,"050919Ac8",SpotsMultiSize,331
115,0,6,F-mini OFF,"050919Ac8",SpotsMultiSize,331
160,0,0.5,F-mini OFF,"050919Ac8",SpotsMultiSize,331
224,0,7.5,F-mini OFF,"050919Ac8",SpotsMultiSize,331
314,0,8,F-mini OFF,"050919Ac8",SpotsMultiSize,331
439,0,5.5,F-mini OFF,"050919Ac8",SpotsMultiSize,331
614,0,7,F-mini OFF,"050919Ac8",SpotsMultiSize,331
858,0,18,F-mini OFF,"050919Ac8",SpotsMultiSize,331
1200,0,15.5,F-mini OFF,"050919Ac8",SpotsMultiSize,331
10,1,0.666666666666667,F-mini OFF,"051916Bc1",SpotsMultiSize,332
